ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_IDs
56-sumi1235,sumi1235,56,ʧiɣi likʰi,,,,
56-zeme1240,zeme1240,56,kɘɹɘu ɹɘne,,,,
56-nyis1236,nyis1236,56,ʧamkin ʧaŋgo,,,,
56-apat1240,apat1240,56,aliaŋhe kontɘ,,,,
56-galo1242,galo1242,56,ɘɹɘ goɲum,,,,
56-noct1238,noct1238,56,wanʧi lolo,,,,
56-idum1241,idum1241,56,hu-tèa,,,,
56-miju1243,miju1243,56,kepmo ʧən,,,,
56-koro1316,koro1316,56,fala gebe,,,,
56-pada1257,pada1257,56,si ɘiŋ,,,,
56-diga1241,diga1241,56,haləŋ-gene,,,,
56-tikh1243,tikh1243,56,ʧe-de,,,,
56-tsha1245,tsha1245,56,se ʦaŋma,,,,
56-wanc1238,wanc1238,56,ba:n-ga,,,,
57-spit1240,spit1240,57,tʃik-tʃik,,,,
57-lada1244,lada1244,57,re-re / tʃiktʃik-tʃiktʃik toŋ,,,,
57-khoi1251,khoi1251,57,kʰət kʰəe kʰəe,,,,
57-aona1235,aona1235,57,kʰɑ kʰɑ,,,,
57-bori1243,bori1243,57,ɑtəl ɑtel/ɑtəl ɑsɑk,,,,
57-bodo1269,bodo1269,57,sɑpʰrəmnəbə mən-še,,,,
57-meit1246,meit1246,57,əməm-əm,,,,
57-tang1336,tang1336,57,əkʰə šip,,,,
57-byan1241,byan1241,57,tiɡ tiɡɛ/ tiɡɛ tiɡɛ,,,,
57-loth1237,loth1237,57,močəŋ-čəŋ,,,,
57-rong1266,rong1266,57,kʰət kʰət,,,,
57-anga1288,anga1288,57,puʋo puʋo,,,,
57-jadd1243,jadd1243,57,rəpillɑ re-re,,,,
57-stod1241,stod1241,57,rere rere,,,,
57-thad1238,thad1238,57,kʰət či,,,,
57-maon1238,maon1238,57,kəli kučču/kəli kəli kučču,,,,
57-chok1243,chok1243,57,sepɘpɘ,,,,
57-kony1248,kony1248,57,ʧa poŋ,,,,
57-phom1236,phom1236,57,hɯk poŋ,,,,
57-poch1243,poch1243,57,kəsɯsɯ,,,,
57-sang1321,sang1321,57,kʰətukʰətu ʦəŋ / ɲəməi:pɪ kʰətu,,,,
57-yimc1240,yimc1240,57,kʰɘlaŋkʰɘlaŋ,,,,
57-khez1235,khez1235,57,kelele,,,,
57-khia1236,khia1236,57,ʦak-ʦak,,,,
57-sout2732,sout2732,57,meme,,,,
57-sumi1235,sumi1235,57,lakʰi-kʰi,,,,
57-zeme1240,zeme1240,57,ket-ket,,,,
57-nyis1236,nyis1236,57,akinkinbe,,,,
57-apat1240,apat1240,57,akoakosahe,,,,
57-galo1242,galo1242,57,aʧiɹ haksi,,,,
57-noct1238,noct1238,57,wantʰeɹu / wanɹu,,,,
57-idum1241,idum1241,57,kʰegeta,,,,
57-miju1243,miju1243,57,kumo-ha,,,,
57-koro1316,koro1316,57,eʧe eʧe,,,,
57-pada1257,pada1257,57,atəl-atəl pɘ,,,,
57-diga1241,diga1241,57,kʰintɪo-kʰintɪo,,,,
57-tikh1243,tikh1243,57,pʰute,,,,
57-tsha1245,tsha1245,57,tʰuɹegətʰuɹ,,,,
57-wanc1238,wanc1238,57,ʧaʧaku,,,,
58-spit1240,spit1240,58,sum-sum,,,,
58-lada1244,lada1244,58,sum sum toŋ,,,,
58-khoi1251,khoi1251,58,kʰəjum kʰəjum,,,,
58-aona1235,aona1235,58,əʃəm-ʃəm,,,,
58-bori1243,bori1243,58,ɑŋum ɑŋum/ɑŋum ɑsɑk,,,,
58-bodo1269,bodo1269,58,sɑpʰrəmnəbə mən-ʈʰəm,,,,
58-meit1246,meit1246,58,əhum əhum,,,,
58-tang1336,tang1336,58,kətʰum šip,,,,
58-byan1241,byan1241,58,sɯm-sɯm,,,,
58-loth1237,loth1237,58,etʰəm-etʰəm,,,,
58-rong1266,rong1266,58,kətʰum tʰum,,,,
58-anga1288,anga1288,58,sɛ sɛ,,,,
58-jadd1243,jadd1243,58,rəpillɑ sum-sum,,,,
58-stod1241,stod1241,58,sumsum sɔ,,,,
58-thad1238,thad1238,58,tʰum či,,,,
58-maon1238,maon1238,58,kossə kossə/kossə kučču,,,,
58-chok1243,chok1243,58,sesɘsɘ,,,,
58-kony1248,kony1248,58,lim poŋ,,,,
58-phom1236,phom1236,58,ʧəm poŋ,,,,
58-poch1243,poch1243,58,kəʧeʧe,,,,
58-sang1321,sang1321,58,asəŋasəŋ ʦəŋ / ɲəməipɪ asəŋ,,,,
58-yimc1240,yimc1240,58,maʔsamsam,,,,
58-khez1235,khez1235,58,kəʦɘʦɘ,,,,
58-khia1236,khia1236,58,sɘme-me,,,,
58-sout2732,sout2732,58,kɘ́nʃəŋʃəŋ,,,,
58-sumi1235,sumi1235,58,kətʰə-tʰɘ,,,,
58-zeme1240,zeme1240,58,kɘʦum-kɘʦum,,,,
58-nyis1236,nyis1236,58,omombe,,,,
58-apat1240,apat1240,58,hiŋɪhiŋɪsahe,,,,
58-galo1242,galo1242,58,ʧiɹum haksi / boɹum haksi,,,,
58-noct1238,noct1238,58,wanɹəmɹu,,,,
58-idum1241,idum1241,58,kasota,,,,
58-miju1243,miju1243,58,kɘsəm-ha,,,,
58-koro1316,koro1316,58,kala kala,,,,
58-pada1257,pada1257,58,aŋum-aŋum pɘ,,,,
58-diga1241,diga1241,58,kasəŋtɪo-kasəŋtɪo,,,,
58-tikh1243,tikh1243,58,vatema pʰu-ɹom,,,,
58-tsha1245,tsha1245,58,tʰuɹegəsamsam,,,,
58-wanc1238,wanc1238,58,aɹəmɹəmku,,,,
59-spit1240,spit1240,59,sum-sum,,,,
59-lada1244,lada1244,59,Gɑ Gɑ toŋ,,,,
59-khoi1251,khoi1251,59,pʰəŋɑ pʰəŋɑ,,,,
59-aona1235,aona1235,59,puŋo-puŋo,,,,
59-bori1243,bori1243,59,pilŋo pilŋo/pilŋo ɑsɑk,,,,
59-bodo1269,bodo1269,59,sɑpʰrəmnəbə mən-bɑ:,,,,
59-meit1246,meit1246,59,məŋɑ məŋɑ,,,,
59-tang1336,tang1336,59,pʰəŋɑ šip,,,,
59-byan1241,byan1241,59,ŋəi-ŋəi,,,,
59-loth1237,loth1237,59,moŋo-moŋo,,,,
59-rong1266,rong1266,59,pəŋu ŋu,,,,
59-anga1288,anga1288,59,peŋu-ɡu,,,,
59-jadd1243,jadd1243,59,rəpillɑ ŋɑ-ŋɑ,,,,
59-stod1241,stod1241,59,ži ži sɔ,,,,
59-thad1238,thad1238,59,ŋɑ či,,,,
59-maon1238,maon1238,59,puŋo puŋo/puŋo kuccu,,,,
59-chok1243,chok1243,59,sepuŋuŋu,,,,
59-kony1248,kony1248,59,ŋa poŋ,,,,
59-phom1236,phom1236,59,ŋa poŋ,,,,
59-poch1243,poch1243,59,məŋaŋa,,,,
59-sang1321,sang1321,59,məŋaməŋa nə ʦəŋ / ɲəməipɪ məŋa,,,,
59-yimc1240,yimc1240,59,pʰɘŋɘŋɘ,,,,
59-khez1235,khez1235,59,puŋuŋu,,,,
59-khia1236,khia1236,59,muŋu-ŋu,,,,
59-sout2732,sout2732,59,pfɘŋpfɘŋ,,,,
59-sumi1235,sumi1235,59,puŋu-ŋu,,,,
59-zeme1240,zeme1240,59,miɲʉ-miɲʉ,,,,
59-nyis1236,nyis1236,59,ŋoŋo-be,,,,
59-apat1240,apat1240,59,jaŋojaŋosahe,,,,
59-noct1238,noct1238,59,wanpaŋaɹu,,,,
59-idum1241,idum1241,59,maŋata,,,,
59-miju1243,miju1243,59,kɘlen-ha,,,,
59-koro1316,koro1316,59,ple ple,,,,
59-pada1257,pada1257,59,pilo-pilo pɘ,,,,
59-diga1241,diga1241,59,maŋatɪo-maŋatɪo,,,,
59-tikh1243,tikh1243,59,vatema pʰu-baŋa,,,,
59-tsha1245,tsha1245,59,tʰuɹegəŋaŋa,,,,
59-wanc1238,wanc1238,59,aɲaɲaku,,,,
60-spit1240,spit1240,60,tʃi tʃik- tʃi tʃik,,,,
60-lada1244,lada1244,60,tʃiki-tiŋnɑ-tʃik,,,,
60-khoi1251,khoi1251,60,kʰət kʰət,,,,
60-aona1235,aona1235,60,kʰɑ kʰɑ,,,,
60-bori1243,bori1243,60,ɑtəl ɑtəl,,,,
60-bodo1269,bodo1269,60,mən-še mən-še,,,,
60-meit1246,meit1246,60,mətʰəŋ mətʰəŋ/əməm-əm,,,,
60-tang1336,tang1336,60,əkʰə enə əkʰə,,,,
60-byan1241,byan1241,60,tiɡ-tiɡɛ ləŋɡɑ,,,,
60-loth1237,loth1237,60,močəŋ-čəŋ nɑʰ,,,,
60-rong1266,rong1266,60,kʰət kʰət sunɑ,,,,
60-anga1288,anga1288,60,mijə po mijə po,,,,
60-jadd1243,jadd1243,60,re-re sɔ,,,,
60-stod1241,stod1241,60,rere rere,,,,
60-thad1238,thad1238,60,kʰət zoɑ kʰət,,,,
60-maon1238,maon1238,60,umɛ kəli kəli,,,,
60-chok1243,chok1243,60,sepɘpɘ,,,,
60-kony1248,kony1248,60,ʧapʰəiməʧa,,,,
60-phom1236,phom1236,60,hɯk ʧəm hɯk,,,,
60-poch1243,poch1243,60,kəsɯnəkəsɯ,,,,
60-sang1321,sang1321,60,kʰətukʰətu / kʰətu kʰəŋaŋ kʰətu,,,,
60-yimc1240,yimc1240,60,kʰɘlaŋkʰɘlaŋnɘ,,,,
60-khez1235,khez1235,60,kelekele,,,,
60-khia1236,khia1236,60,ʦak-ʦaktiam,,,,
60-sout2732,sout2732,60,mɪmeme / meme,,,,
60-sumi1235,sumi1235,60,lakʰi-kʰi,,,,
60-zeme1240,zeme1240,60,ket-ket,,,,
60-nyis1236,nyis1236,60,akinneakinbe,,,,
60-apat1240,apat1240,60,ako hɘba ako,,,,
60-galo1242,galo1242,60,akenakenbɘ,,,,
60-noct1238,noct1238,60,wantʰewantʰeme,,,,
60-idum1241,idum1241,60,kʰegekʰegene,,,,
60-miju1243,miju1243,60,kumo-kumo,,,,
60-koro1316,koro1316,60,eʧe eʧe-ge,,,,
60-pada1257,pada1257,60,atəl-atəlpɘ,,,,
60-diga1241,diga1241,60,kʰin-kʰin-hanana,,,,
60-tikh1243,tikh1243,60,wasima wasi,,,,
60-tsha1245,tsha1245,60,tʰuɹe-tʰuɹe,,,,
60-wanc1238,wanc1238,60,ʧaʧale,,,,
61-spit1240,spit1240,61,nɨ nɨ- nɨ nɨ,,,,
61-lada1244,lada1244,61,nisi-tiŋnɑ-nis,,,,
61-khoi1251,khoi1251,61,kʰəni kʰəni,,,,
61-aona1235,aona1235,61,ənnɑ-nɑ,,,,
61-bori1243,bori1243,61,ɑɲɲi ɑɲɲi,,,,
61-bodo1269,bodo1269,61,mən-nəɪ mən-nəi,,,,
61-meit1246,meit1246,61,əni əni,,,,
61-tang1336,tang1336,61,kʰəni enə kʰəni,,,,
61-byan1241,byan1241,61,ni-niʃjɛ/niʃjɛ niʃjɛ ləŋɡɑ,,,,
61-loth1237,loth1237,61,eni-ni nɑʰ,,,,
61-rong1266,rong1266,61,kənəi nəi sunɑ,,,,
61-anga1288,anga1288,61,ɳje kenije kenije,,,,
61-jadd1243,jadd1243,61,ni-ni sɔ,,,,
61-stod1241,stod1241,61,ɲiɲi sɔ,,,,
61-thad1238,thad1238,61,əkɔp kɔpɑ,,,,
61-maon1238,maon1238,61,umɛ kəhɛ-kəhɛ,,,,
61-chok1243,chok1243,61,sekɘnana,,,,
61-kony1248,kony1248,61,ɲipʰəiməɲi,,,,
61-phom1236,phom1236,61,ɲiɲi,,,,
61-poch1243,poch1243,61,kəɲinəkəɲi,,,,
61-sang1321,sang1321,61,aɲəaɲə / aɲu kʰəŋaŋ aɲu,,,,
61-yimc1240,yimc1240,61,maʔɲɪmaʔɲɪnɘ,,,,
61-khez1235,khez1235,61,kin̥ikin̥i,,,,
61-khia1236,khia1236,61,lɘme-me,,,,
61-sout2732,sout2732,61,mehuhu / kɘ́ɲ̥uɲ̥u,,,,
61-sumi1235,sumi1235,61,kini-ni,,,,
61-zeme1240,zeme1240,61,kɘna-kɘna,,,,
61-nyis1236,nyis1236,61,aniheanibe,,,,
61-apat1240,apat1240,61,ani həba ani,,,,
61-galo1242,galo1242,61,anianibɘ,,,,
61-noct1238,noct1238,61,waniwanime,,,,
61-idum1241,idum1241,61,kanikanine,,,,
61-miju1243,miju1243,61,kɘin-kɘin,,,,
61-koro1316,koro1316,61,kene kene-ge,,,,
61-pada1257,pada1257,61,ani-anipɘ,,,,
61-diga1241,diga1241,61,kʌiŋ-kʌiŋ-hanana,,,,
61-tikh1243,tikh1243,61,wanima wane,,,,
61-tsha1245,tsha1245,61,nikʦiɹe-nikʦiɹe,,,,
61-wanc1238,wanc1238,61,aninile,,,,
62-spit1240,spit1240,62,hjuče,,,,spit1240-approximately20kilosofriceareinthesack;spit1240-approximatelyfifteenkilosofriceareinthesack;spit1240-thisinstitutecontainsapproximately1000students;spit1240-approximately35kilosofriceareinthesack
62-lada1244,lada1244,62,tʃʰɛkis,,,,lada1244-approximately20kilosofriceareinthesack;lada1244-approximately50ofstudentsareattendingtheworkshop;lada1244-approximatelyfifteenkilosofriceareinthesack;lada1244-thisinstitutecontainsapproximately1000students;lada1244-approximately35kilosofriceareinthesack
62-khoi1251,khoi1251,62,rɔ,,,,khoi1251-approximately20kilosofriceareinthesack;khoi1251-approximately50ofstudentsareattendingtheworkshop;khoi1251-approximatelyfifteenkilosofriceareinthesack;khoi1251-approximately23rdmembersareleft;khoi1251-thisinstitutecontainsapproximately1000students;khoi1251-approximately35kilosofriceareinthesack
62-aona1235,aona1235,62,ʃikʰɑ,,,,aona1235-approximately20kilosofriceareinthesack;aona1235-approximatelyfifteenkilosofriceareinthesack;aona1235-approximately23rdmembersareleft;aona1235-thisinstitutecontainsapproximately1000students;aona1235-approximately35kilosofriceareinthesack
62-bori1243,bori1243,62,kopɘ,,,,bori1243-approximately20kilosofriceareinthesack;bori1243-approximatelyfifteenkilosofriceareinthesack;bori1243-thisinstitutecontainsapproximately1000students;bori1243-approximately35kilosofriceareinthesack
62-bodo1269,bodo1269,62,kʰoməɪbɑ:bə,,,,bodo1269-approximately20kilosofriceareinthesack;bodo1269-approximately50ofstudentsareattendingtheworkshop;bodo1269-approximatelyfifteenkilosofriceareinthesack;bodo1269-thisinstitutecontainsapproximately1000students;bodo1269-approximately35kilosofriceareinthesack
62-meit1246,meit1246,62,čəwrɑknə,,,,meit1246-approximately20kilosofriceareinthesack;meit1246-approximately50ofstudentsareattendingtheworkshop;meit1246-approximatelyfifteenkilosofriceareinthesack;meit1246-approximately23rdmembersareleft;meit1246-thisinstitutecontainsapproximately1000students;meit1246-approximately35kilosofriceareinthesack
62-than1255,than1255,62,ənt̪ə̃ŋɡ,,,,than1255-approximately20kilosofriceareinthesack;than1255-approximately50ofstudentsareattendingtheworkshop;than1255-approximatelyfifteenkilosofriceareinthesack;than1255-thisinstitutecontainsapproximately1000students;than1255-approximately35kilosofriceareinthesack
62-tang1336,tang1336,62,kət̪əmnɑu,,,,tang1336-approximately20kilosofriceareinthesack;tang1336-approximately50ofstudentsareattendingtheworkshop;tang1336-approximatelyfifteenkilosofriceareinthesack;tang1336-approximately23rdmembersareleft;tang1336-thisinstitutecontainsapproximately1000students;tang1336-approximately35kilosofriceareinthesack
62-loth1237,loth1237,62,hərmɑ,,,,loth1237-approximately20kilosofriceareinthesack;loth1237-approximatelyfifteenkilosofriceareinthesack;loth1237-approximately23rdmembersareleft;loth1237-thisinstitutecontainsapproximately1000students;loth1237-approximately35kilosofriceareinthesack
62-rong1266,rong1266,62,dəo/čəurək,,,,rong1266-approximately20kilosofriceareinthesack;rong1266-approximately50ofstudentsareattendingtheworkshop;rong1266-approximatelyfifteenkilosofriceareinthesack;rong1266-thisinstitutecontainsapproximately1000students;rong1266-approximately35kilosofriceareinthesack
62-anga1288,anga1288,62,mɛsekipuʋo,,,,anga1288-approximately20kilosofriceareinthesack;anga1288-approximately50ofstudentsareattendingtheworkshop;anga1288-approximatelyfifteenkilosofriceareinthesack;anga1288-approximately23rdmembersareleft;anga1288-thisinstitutecontainsapproximately1000students;anga1288-approximately35kilosofriceareinthesack
62-jadd1243,jadd1243,62,čimənə,,,,jadd1243-approximately20kilosofriceareinthesack;jadd1243-approximately50ofstudentsareattendingtheworkshop;jadd1243-approximatelyfifteenkilosofriceareinthesack;jadd1243-thisinstitutecontainsapproximately1000students;jadd1243-approximately35kilosofriceareinthesack
62-stod1241,stod1241,62,tʰikɑ,,,,stod1241-approximately20kilosofriceareinthesack;stod1241-approximatelyfifteenkilosofriceareinthesack;stod1241-approximately35kilosofriceareinthesack
62-thad1238,thad1238,62,təbəŋ,,,,thad1238-approximately20kilosofriceareinthesack;thad1238-approximatelyfifteenkilosofriceareinthesack;thad1238-approximately23rdmembersareleft;thad1238-thisinstitutecontainsapproximately1000students;thad1238-approximately35kilosofriceareinthesack
62-maon1238,maon1238,62,nɑko,,,,maon1238-approximately20kilosofriceareinthesack;maon1238-approximatelyfifteenkilosofriceareinthesack;maon1238-approximately23rdmembersareleft;maon1238-thisinstitutecontainsapproximately1000students;maon1238-approximately35kilosofriceareinthesack
62-chok1243,chok1243,62,mɘsɘʧe,,,,chok1243-approximately20kilosofriceareinthesack;chok1243-approximately50ofstudentsareattendingtheworkshop;chok1243-approximatelyfifteenkilosofriceareinthesack;chok1243-approximately23rdmembersareleft;chok1243-thisinstitutecontainsapproximately1000students;chok1243-approximately35kilosofriceareinthesack
62-phom1236,phom1236,62,ʃəŋ,,,,phom1236-approximately20kilosofriceareinthesack;phom1236-approximately50ofstudentsareattendingtheworkshop;phom1236-approximatelyfifteenkilosofriceareinthesack;phom1236-thisinstitutecontainsapproximately1000students;phom1236-approximately35kilosofriceareinthesack
62-poch1243,poch1243,62,kate,,,,poch1243-approximately20kilosofriceareinthesack;poch1243-approximatelyfifteenkilosofriceareinthesack;poch1243-approximately23rdmembersareleft;poch1243-thisinstitutecontainsapproximately1000students
62-sang1321,sang1321,62,ʃi,,,,sang1321-approximately20kilosofriceareinthesack;sang1321-approximately50ofstudentsareattendingtheworkshop;sang1321-approximatelyfifteenkilosofriceareinthesack;sang1321-approximately23rdmembersareleft;sang1321-thisinstitutecontainsapproximately1000students;sang1321-approximately35kilosofriceareinthesack
62-yimc1240,yimc1240,62,pənte,,,,yimc1240-approximately20kilosofriceareinthesack;yimc1240-approximately50ofstudentsareattendingtheworkshop;yimc1240-approximatelyfifteenkilosofriceareinthesack;yimc1240-approximately35kilosofriceareinthesack
62-khez1235,khez1235,62,mesevi,,,,khez1235-approximately20kilosofriceareinthesack;khez1235-approximately50ofstudentsareattendingtheworkshop;khez1235-approximatelyfifteenkilosofriceareinthesack;khez1235-approximately23rdmembersareleft;khez1235-thisinstitutecontainsapproximately1000students;khez1235-approximately35kilosofriceareinthesack
62-sout2732,sout2732,62,kʰò,,,,sout2732-approximately20kilosofriceareinthesack;sout2732-approximately50ofstudentsareattendingtheworkshop;sout2732-approximatelyfifteenkilosofriceareinthesack;sout2732-approximately23rdmembersareleft;sout2732-thisinstitutecontainsapproximately1000students;sout2732-approximately35kilosofriceareinthesack
62-sumi1235,sumi1235,62,kʰala,,,,sumi1235-approximately20kilosofriceareinthesack;sumi1235-approximately50ofstudentsareattendingtheworkshop;sumi1235-approximatelyfifteenkilosofriceareinthesack;sumi1235-thisinstitutecontainsapproximately1000students;sumi1235-approximately35kilosofriceareinthesack
62-zeme1240,zeme1240,62,ʦaŋsɘnokpe,,,,zeme1240-approximately20kilosofriceareinthesack;zeme1240-approximately50ofstudentsareattendingtheworkshop;zeme1240-approximatelyfifteenkilosofriceareinthesack;zeme1240-approximately23rdmembersareleft;zeme1240-thisinstitutecontainsapproximately1000students;zeme1240-approximately35kilosofriceareinthesack
62-nyis1236,nyis1236,62,kɘta/kɘtago,,,,nyis1236-approximately20kilosofriceareinthesack;nyis1236-approximately50ofstudentsareattendingtheworkshop;nyis1236-approximatelyfifteenkilosofriceareinthesack;nyis1236-approximately23rdmembersareleft;nyis1236-thisinstitutecontainsapproximately1000students;nyis1236-approximately35kilosofriceareinthesack
62-apat1240,apat1240,62,helɘheŋala,,,,apat1240-approximately20kilosofriceareinthesack;apat1240-approximately50ofstudentsareattendingtheworkshop;apat1240-approximatelyfifteenkilosofriceareinthesack;apat1240-approximately23rdmembersareleft;apat1240-thisinstitutecontainsapproximately1000students;apat1240-approximately35kilosofriceareinthesack
62-noct1238,noct1238,62,tatoŋa,,,,noct1238-approximately20kilosofriceareinthesack;noct1238-approximatelyfifteenkilosofriceareinthesack;noct1238-approximately23rdmembersareleft;noct1238-thisinstitutecontainsapproximately1000students;noct1238-approximately35kilosofriceareinthesack
62-idum1241,idum1241,62,buʃi,,,,idum1241-approximately20kilosofriceareinthesack;idum1241-approximately50ofstudentsareattendingtheworkshop;idum1241-approximatelyfifteenkilosofriceareinthesack;idum1241-approximately23rdmembersareleft;idum1241-thisinstitutecontainsapproximately1000students;idum1241-approximately35kilosofriceareinthesack
62-miju1243,miju1243,62,sau,,,,miju1243-approximately20kilosofriceareinthesack;miju1243-approximately50ofstudentsareattendingtheworkshop;miju1243-approximatelyfifteenkilosofriceareinthesack;miju1243-thisinstitutecontainsapproximately1000students;miju1243-approximately35kilosofriceareinthesack
62-koro1316,koro1316,62,kə:,,,,koro1316-approximately20kilosofriceareinthesack;koro1316-approximately50ofstudentsareattendingtheworkshop;koro1316-approximatelyfifteenkilosofriceareinthesack;koro1316-approximately23rdmembersareleft;koro1316-thisinstitutecontainsapproximately1000students;koro1316-approximately35kilosofriceareinthesack
62-pada1257,pada1257,62,kopɘ,,,,pada1257-approximately20kilosofriceareinthesack;pada1257-approximatelyfifteenkilosofriceareinthesack;pada1257-thisinstitutecontainsapproximately1000students;pada1257-approximately35kilosofriceareinthesack
62-tikh1243,tikh1243,62,apaŋpintʰum (maximum),,,,tikh1243-approximately20kilosofriceareinthesack;tikh1243-approximatelyfifteenkilosofriceareinthesack
62-tsha1245,tsha1245,62,maʦa,,,,tsha1245-approximately20kilosofriceareinthesack;tsha1245-approximately50ofstudentsareattendingtheworkshop;tsha1245-approximatelyfifteenkilosofriceareinthesack;tsha1245-thisinstitutecontainsapproximately1000students;tsha1245-approximately35kilosofriceareinthesack
62-wanc1238,wanc1238,62,ʧɪtan,,,,wanc1238-approximately20kilosofriceareinthesack;wanc1238-approximately50ofstudentsareattendingtheworkshop;wanc1238-approximatelyfifteenkilosofriceareinthesack;wanc1238-thisinstitutecontainsapproximately1000students;wanc1238-approximately35kilosofriceareinthesack
63-lada1244,lada1244,63,is,,,,lada1244-agroupoftwogirlsplayed;lada1244-agroupoffivegirlsplayed;lada1244-agroupoffourgirlsplayed;lada1244-agroupoftwelveboysreached;lada1244-agroupoftwentyfiveboysreached;lada1244-agroupoftwentyboysreached
63-khoi1251,khoi1251,63,kəupul,,,,khoi1251-agroupoftwogirlsplayed;khoi1251-agroupoffivegirlsplayed;khoi1251-agroupoffourgirlsplayed;khoi1251-agroupoftwelveboysreached;khoi1251-agroupoftwentyfiveboysreached;khoi1251-agroupoftwentyboysreached
63-aona1235,aona1235,63,tuluk,,,,aona1235-agroupoftwogirlsplayed;aona1235-agroupoffivegirlsplayed;aona1235-agroupoffourgirlsplayed;aona1235-agroupoftwelveboysreached;aona1235-agroupoftwentyfiveboysreached;aona1235-agroupoftwentyboysreached
63-bori1243,bori1243,63,ope,,,,bori1243-agroupoftwogirlsplayed;bori1243-agroupoffivegirlsplayed;bori1243-agroupoffourgirlsplayed;bori1243-agroupoftwelveboysreached;bori1243-agroupoftwentyfiveboysreached;bori1243-agroupoftwentyboysreached
63-bodo1269,bodo1269,63,bəhɑɡəɑ,,,,bodo1269-agroupoftwogirlsplayed;bodo1269-agroupoffivegirlsplayed;bodo1269-agroupoffourgirlsplayed;bodo1269-agroupoftwelveboysreached;bodo1269-agroupoftwentyfiveboysreached;bodo1269-agroupoftwentyboysreached
63-meit1246,meit1246,63,kɑŋlup,,,,meit1246-agroupoftwogirlsplayed;meit1246-agroupoffivegirlsplayed;meit1246-agroupoffourgirlsplayed;meit1246-agroupoftwelveboysreached;meit1246-agroupoftwentyfiveboysreached;meit1246-agroupoftwentyboysreached
63-than1255,than1255,63,po:l,,,,than1255-agroupoftwogirlsplayed;than1255-agroupoffivegirlsplayed;than1255-agroupoffourgirlsplayed;than1255-agroupoftwelveboysreached;than1255-agroupoftwentyfiveboysreached;than1255-agroupoftwentyboysreached
63-byan1241,byan1241,63,ɡrup,,,,byan1241-agroupoftwogirlsplayed;byan1241-agroupoffivegirlsplayed;byan1241-agroupoffourgirlsplayed;byan1241-agroupoftwelveboysreached;byan1241-agroupoftwentyfiveboysreached;byan1241-agroupoftwentyboysreached
63-rong1266,rong1266,63,kəŋ,,,,rong1266-agroupoftwogirlsplayed;rong1266-agroupoffivegirlsplayed;rong1266-agroupoffourgirlsplayed;rong1266-agroupoftwelveboysreached;rong1266-agroupoftwentyfiveboysreached;rong1266-agroupoftwentyboysreached
63-anga1288,anga1288,63,kro,,,,anga1288-agroupoftwogirlsplayed;anga1288-agroupoffivegirlsplayed;anga1288-agroupoffourgirlsplayed;anga1288-agroupoftwelveboysreached;anga1288-agroupoftwentyfiveboysreached;anga1288-agroupoftwentyboysreached
63-jadd1243,jadd1243,63,njolɑ,,,,jadd1243-agroupoftwogirlsplayed;jadd1243-agroupoffivegirlsplayed;jadd1243-agroupoffourgirlsplayed;jadd1243-agroupoftwelveboysreached;jadd1243-agroupoftwentyfiveboysreached;jadd1243-agroupoftwentyboysreached
63-stod1241,stod1241,63,čunɖɑ,,,,stod1241-agroupoftwogirlsplayed;stod1241-agroupoffivegirlsplayed;stod1241-agroupoffourgirlsplayed
63-thad1238,thad1238,63,ɡrup,,,,thad1238-agroupoftwogirlsplayed;thad1238-agroupoffivegirlsplayed;thad1238-agroupoffourgirlsplayed;thad1238-agroupoftwelveboysreached;thad1238-agroupoftwentyfiveboysreached;thad1238-agroupoftwentyboysreached
63-maon1238,maon1238,63,ummu,,,,maon1238-agroupoftwogirlsplayed;maon1238-agroupoffivegirlsplayed;maon1238-agroupoffourgirlsplayed;maon1238-agroupoftwelveboysreached;maon1238-agroupoftwentyfiveboysreached;maon1238-agroupoftwentyboysreached
63-chok1243,chok1243,63,kɹo,,,,chok1243-agroupoftwogirlsplayed;chok1243-agroupoffivegirlsplayed;chok1243-agroupoffourgirlsplayed;chok1243-agroupoftwelveboysreached;chok1243-agroupoftwentyfiveboysreached;chok1243-agroupoftwentyboysreached
63-kony1248,kony1248,63,akʰuŋ,,,,kony1248-agroupoftwogirlsplayed;kony1248-agroupoffivegirlsplayed;kony1248-agroupoffourgirlsplayed;kony1248-agroupoftwelveboysreached;kony1248-agroupoftwentyfiveboysreached;kony1248-agroupoftwentyboysreached
63-phom1236,phom1236,63,kʰuŋ,,,,phom1236-agroupoftwogirlsplayed;phom1236-agroupoffivegirlsplayed;phom1236-agroupoffourgirlsplayed;phom1236-agroupoftwelveboysreached;phom1236-agroupoftwentyfiveboysreached;phom1236-agroupoftwentyboysreached
63-poch1243,poch1243,63,ɹikʰu,,,,poch1243-agroupoftwogirlsplayed;poch1243-agroupoffivegirlsplayed;poch1243-agroupoffourgirlsplayed;poch1243-agroupoftwelveboysreached;poch1243-agroupoftwentyfiveboysreached;poch1243-agroupoftwentyboysreached
63-sang1321,sang1321,63,məloŋ,,,,sang1321-agroupoftwogirlsplayed;sang1321-agroupoffivegirlsplayed;sang1321-agroupoffourgirlsplayed;sang1321-agroupoftwelveboysreached;sang1321-agroupoftwentyfiveboysreached;sang1321-agroupoftwentyboysreached
